rating,title,text,date
2,(No title),"Global indices ( global financial markets) is missing in the groww application.like Us makets, european markets, assian markets, australia markets , middle east, African markets or certain global indices like commodity,bond equity and future,for track global markets, monitor to support investment,information and decision for investors, world wide . please update valuable features . thanks .",2026-05-21
5,(No title),best app For Trading,2026-05-21
1,(No title),not like this,2026-05-21
5,(No title),excellent app,2026-05-21
5,(No title),very nice app,2026-05-21
5,(No title),best app for trading,2026-05-21
5,(No title),good 👍 new experience,2026-05-21
5,(No title),"Easy to use. Clearly update my portfolio. brokerage is high in stocks but for MF, it is the best. UI is easy to understand.",2026-05-21
5,(No title),nice 👍 application,2026-05-21
5,(No title),wow app . Nice app. Good to use .,2026-05-21
5,(No title),Good,2026-05-21
5,(No title),very good,2026-05-21
5,(No title),very very good app,2026-05-21
5,(No title),good👍👍👍😊😊😊😊,2026-05-21
5,(No title),Best App,2026-05-21
5,(No title),good,2026-05-21
5,(No title),excellent,2026-05-21
5,(No title),very easy,2026-05-21
4,(No title),good helpful,2026-05-21
1,(No title),without consent funds moved to demant.,2026-05-21
5,(No title),good service,2026-05-21
1,(No title),the groee app is totally fraud.,2026-05-21
4,(No title),mast,2026-05-21
5,(No title),best pletform.....like,2026-05-21
5,(No title),ok,2026-05-21
1,(No title),this app is scam . i withdraw money from this app and it didn't receive from 5 days .,2026-05-21
5,(No title),very good👍,2026-05-21
1,(No title),They are not showing any deducted money in any transaction history. without any any information they are deducting peoples money. too much platform charges,2026-05-21
2,(No title),showing wrong expense ratio in mutual funds.. expense ratio changed almost everyday making confusion,2026-05-21
5,(No title),good,2026-05-21
5,(No title),Very user friendly and fast.,2026-05-21
1,(No title),worst app high brokerage charges don't use they charge 50+ ruppe of amount 🤡🤡🤡🤡,2026-05-21
5,(No title),excellent 👍👍👍,2026-05-21
1,(No title),faltu app,2026-05-21
5,(No title),goood,2026-05-21
5,(No title),Nice Groww teme,2026-05-21
5,(No title),great,2026-05-21
5,(No title),It's great to use and the most important thing is that your videos are very important for understanding the data...👍,2026-05-21
5,(No title),wasy to use and all the thisngs ure easy for understand step by step,2026-05-21
4,(No title),good experience,2026-05-21
5,(No title),nice 👍,2026-05-21
1,(No title),very very 3 class app for trading,2026-05-21
5,(No title),good,2026-05-21
1,(No title),Profit centred company groww . unfair policy will lead of this app to shutdown in future. they are thinking to loot People for how long dear founders of this app. a day will come u will have closed the loot. government will take action against them for sure in future. Groww charge is scam kind of. better I will go with my own Bank. for investment.,2026-05-21
5,(No title),nice aap,2026-05-21
5,(No title),very good app for beginners,2026-05-21
5,(No title),super,2026-05-21
5,(No title),great,2026-05-21
5,(No title),good,2026-05-21
3,(No title),good,2026-05-21
1,(No title),🥲osoa💠😭💠😭💠😭😁❤️💠😭😭💠😭👉😭💠❤️❤️💠😭❤️❤️💠💠👌😭🇧🇱wppas😃pasopao,2026-05-21
5,(No title),good...,2026-05-21
5,(No title),shanhawaz,2026-05-21
1,(No title),"Even intraday trading charges are very high. Along with brokerage, external charges and taxes are also levied.",2026-05-21
5,(No title),good,2026-05-21
5,(No title),excellent app,2026-05-21
5,(No title),okk,2026-05-21
5,(No title),great performance and great platform,2026-05-21
4,(No title),good,2026-05-21
5,(No title),good,2026-05-21
5,(No title),The experience has stayed smooth even after regular use. That consistency matters because I’ve tried apps before that became frustrating after a few weeks.,2026-05-21
5,(No title),very good,2026-05-21
5,(No title),nice very very nice 👍,2026-05-21
4,(No title),good,2026-05-21
4,(No title),good work,2026-05-21
4,(No title),Simple and transperant app. One suggestion. Indices row in home page be larger in font size and must contain percentage variation as you had in earlier versions.,2026-05-21
5,(No title),best of luck,2026-05-21
5,(No title),good,2026-05-21
4,(No title),bugs problm,2026-05-21
5,(No title),very good 👍 Groww app,2026-05-21
1,(No title),best,2026-05-21
5,(No title),super,2026-05-21
5,(No title),“Groww is very easy to use and best for beginners. Investing in stocks and SIPs becomes simple with this app. Clean UI and smooth experience.”,2026-05-21
5,(No title),vary👍,2026-05-21
4,(No title),nice app with quick support easy to invest or trade..,2026-05-21
4,(No title),good 👍,2026-05-21
5,(No title),all is good,2026-05-21
5,(No title),good,2026-05-21
5,(No title),good service,2026-05-21
5,(No title),good 👍,2026-05-21
5,(No title),best app,2026-05-21
5,(No title),simple... tooo good.... inthis app very convenient feel safe...,2026-05-21
1,(No title),bed very,2026-05-21
5,(No title),excellent,2026-05-21
5,(No title),stock market best application,2026-05-21
5,(No title),it's very good,2026-05-21
5,(No title),Everything is good,2026-05-21
5,(No title),nic,2026-05-21
5,(No title),it's a great platform,2026-05-21
5,(No title),good,2026-05-21
5,(No title),super and easy to sell and buy stocks.,2026-05-21
5,(No title),best for longterm investment 👌,2026-05-21
5,(No title),good,2026-05-21
5,(No title),very nice,2026-05-21
5,(No title),it's very good,2026-05-21
4,(No title),very good 👍,2026-05-21
1,(No title),Very bad option trading...no intraday in selling and options trading strategies and basket order.scalper is for buying encouraging dangerous option buying habit.,2026-05-21
5,(No title),happy 😊,2026-05-21
5,(No title),the best app,2026-05-21
5,(No title),please brokerage me discount do,2026-05-21
5,(No title),achha aap hai,2026-05-21
1,(No title),tati,2026-05-21
5,(No title),❤️❤️❤️,2026-05-21
5,(No title),excellent,2026-05-21
5,(No title),I am very interested in this app,2026-05-21
1,(No title),bad experience too much brokerage cut in mtf angel one is good,2026-05-21
5,(No title),chirag,2026-05-21
5,(No title),best application,2026-05-21
5,(No title),"“मेरा अनुभव groww.in⁠� के साथ काफी अच्छा रहा। इंटरफेस सरल है, SIP शुरू करना आसान है और फंड्स की जानकारी भी साफ तरीके से मिलती है।”",2026-05-21
5,(No title),very Good Groww application,2026-05-21
5,(No title),FIRST TIME BUY STOK 🫠,2026-05-21
5,(No title),super,2026-05-21
5,(No title),so good,2026-05-21
5,(No title),good,2026-05-21
1,(No title),"😳aZ, d-,`a1¤¤¤¤zss, , ,,,",2026-05-21
5,(No title),Trustly,2026-05-21
5,(No title),best,2026-05-21
5,(No title),exlent app,2026-05-21
5,(No title),nice,2026-05-21
1,(No title),fraud app broker charges are very high,2026-05-21
5,(No title),Nice,2026-05-21
5,(No title),very nice aap,2026-05-20
5,(No title),really good,2026-05-20
5,(No title),good gorow aap,2026-05-20
5,(No title),ohh it's well,2026-05-20
5,(No title),"Best trading app for traders in sip,fno etc",2026-05-20
1,(No title),your Ai sucks. If you do not have manpower higher one from market. you seems to relying solely on AI. this is leading to customer like us suffer and find it difficult to get the issue fixed.,2026-05-20
1,(No title),I'm facing an issue in the bank but nothing has helped by groww support staff.. what to do,2026-05-20
5,(No title),Opening Unknown World of Investing to Common People in India for India Thanks Groww Best Luck,2026-05-20
5,(No title),bhut badhiya hai,2026-05-20
5,(No title),good,2026-05-20
5,(No title),bahut badiya app hai,2026-05-20
4,(No title),good,2026-05-20
4,(No title),this is very good app,2026-05-20
5,(No title),good app,2026-05-20
5,(No title),excellent,2026-05-20
5,(No title),intersting,2026-05-20
5,(No title),good work,2026-05-20
2,(No title),"Loss Safety or Protect Profit, doesn't work.. I have lost my capital due to sudden reverse movement. Failed to protect my capital. so pathetic App. I will not suggest anyone to use Groww.",2026-05-20
5,(No title),good,2026-05-20
5,(No title),it's so good 👍,2026-05-20
5,(No title),❤️,2026-05-20
5,(No title),superb,2026-05-20
5,(No title),very nice 🙂,2026-05-20
5,(No title),👍 👌,2026-05-20
5,(No title),good app🙏,2026-05-20
5,(No title),osam,2026-05-20
3,(No title),3 start because my friends see's loan against mutual fund but i dont see option in my app,2026-05-20
5,(No title),"One of the best mobile applications for Stock, Mutual funds investment 👌👌👌👍👍👍",2026-05-20
5,(No title),good 👍🏻😊,2026-05-20
1,(No title),Worst customer service.,2026-05-20
5,(No title),good,2026-05-20
5,(No title),ok,2026-05-20
4,(No title),"Very nice to using tranding, investment and Sip",2026-05-20
5,(No title),good application,2026-05-20
5,(No title),great,2026-05-20
5,(No title),excellent 👌👍,2026-05-20
1,(No title),Worst app. A lot of charges.,2026-05-20
1,(No title),"don't trust portfolio, holding data , my actual portfolio is in loss but showing profitable. don't blindly buy or sell your stock , all value are mis calculated. groww developer team work on maths side. your niche is simplicity, don't make it complex . my stock avg price is 104 but after selling 50% share , my stock avg price show 87 now, they now averaging my price from share which is available in my portfolio not from overall, it create confusion.",2026-05-20
5,(No title),👍,2026-05-20
5,(No title),best trading app,2026-05-20
1,(No title),In the personal detail screen page in the doesn't available the gender change options. Just shows the gender title text.,2026-05-20
5,(No title),profit aur revenue ka ye update mujhe pasand nahi aaya pahle jaisa kar do,2026-05-20
5,(No title),nice. 🧑‍💻🫀📱🌷,2026-05-20
1,(No title),chitting total fraud app groww,2026-05-20
5,(No title),good experience,2026-05-20
5,(No title),very good,2026-05-20
5,(No title),superb,2026-05-20
5,(No title),v.good,2026-05-20
5,(No title),best,2026-05-20
5,(No title),veery good,2026-05-20
4,(No title),good,2026-05-20
5,(No title),smooth operation,2026-05-20
5,(No title),good,2026-05-20
5,(No title),good 👍,2026-05-20
1,(No title),groow you have work more on your chart.the chart didn't open quickly it stuck,2026-05-20
5,(No title),😊👍,2026-05-20
5,(No title),Nice,2026-05-20
5,(No title),it's good and easy to use and I like it 😀😀,2026-05-20
5,(No title),👍🏻,2026-05-20
5,(No title),Good,2026-05-20
5,(No title),excellent,2026-05-20
5,(No title),nice broker,2026-05-20
1,(No title),amount missing without buying any stock,2026-05-20
4,(No title),ye grow bilkul Farzi app hai kai bar mere order me inhone gaflat ki 80 point ki inki screen recording bhi hai mere pas kai bar inko is bare me avagat bhi karavaya lekin inhone exchangej pe thop diya ki exchangej se bat ki to vo grow app ke leye bol diya ab retailer customer kaha jaye .jab ki dusare app me sahi Chal raha tha no.1 aap ban raha retailer customer kaha jaye .. billkul Farzi app hai. kam se kam 5 se 10 minut ki recording hai mere pas na koi satisfied jawab dete hai retail customer M,2026-05-20
5,(No title),easy to use and best app.,2026-05-20
5,(No title),good,2026-05-20
5,(No title),best app,2026-05-20
4,(No title),"stay away from stock market , my suggestion to all.",2026-05-20
5,(No title),superb,2026-05-20
5,(No title),good app,2026-05-20
2,(No title),app is very good but it takes to much time in processing fee,2026-05-20
5,(No title),excellent user friendly,2026-05-20
5,(No title),this is one of the best app,2026-05-20
5,(No title),"easy to use ,best in app experience",2026-05-20
1,(No title),after getting SL I tried to take another trade to cover my losses but my trade did not executed and I had to book my SL what is going on in Grow 😥 kindly solve such problem/ glitch that is still happening in your Groww App. I tried 2 time to punch my order but 2 time failed .😔,2026-05-20
5,(No title),bohot hi badiya app he,2026-05-20
4,(No title),very good,2026-05-20
5,(No title),thank you groww,2026-05-20
5,(No title),good,2026-05-20
5,(No title),super,2026-05-20
4,(No title),"now, this apps work great and good customer support",2026-05-20
